Losses: 
293 of 468 | Loss: 0.10483208298683167
294 of 468 | Loss: 0.10887133330106735
295 of 468 | Loss: 0.11021396517753601
296 of 468 | Loss: 0.11130707710981369
297 of 468 | Loss: 0.12627866864204407
298 of 468 | Loss: 0.10885252803564072
299 of 468 | Loss: 0.11261289566755295
300 of 468 | Loss: 0.11264987289905548
301 of 468 | Loss: 0.10802231729030609
302 of 468 | Loss: 0.11621373891830444
303 of 468 | Loss: 0.10822360962629318
304 of 468 | Loss: 0.1073095053434372
305 of 468 | Loss: 0.1134854182600975
306 of 468 | Loss: 0.11265783756971359
307 of 468 | Loss: 0.1253494918346405
308 of 468 | Loss: 0.12279097735881805
309 of 468 | Loss: 0.10664290189743042
310 of 468 | Loss: 0.10956975817680359
311 of 468 | Loss: 0.11652092635631561
312 of 468 | Loss: 0.1113942489027977
313 of 468 | Loss: 0.11200147867202759
314 of 468 | Loss: 0.11647020280361176
315 of 468 | Loss: 0.10628693550825119
316 of 468 | Loss: 0.11083382368087769
317 of 468 | Loss: 0.11509351432323456
318 of 468 | Loss: 0.10927578806877136
319 of 468 | Loss: 0.12731610238552094
320 of 468 | Loss: 0.11536654829978943
321 of 468 | Loss: 0.11095374077558517
322 of 468 | Loss: 0.11062370985746384
323 of 468 | Loss: 0.11360659450292587
324 of 468 | Loss: 0.11186941713094711
325 of 468 | Loss: 0.10865408182144165
326 of 468 | Loss: 0.11210410296916962
327 of 468 | Loss: 0.11097415536642075
328 of 468 | Loss: 0.11675401777029037
329 of 468 | Loss: 0.11638598144054413
330 of 468 | Loss: 0.1015850156545639
331 of 468 | Loss: 0.11015528440475464
332 of 468 | Loss: 0.10685168206691742
333 of 468 | Loss: 0.11127369850873947
334 of 468 | Loss: 0.11193633079528809
335 of 468 | Loss: 0.10447271913290024
336 of 468 | Loss: 0.10458891093730927
337 of 468 | Loss: 0.10531723499298096
338 of 468 | Loss: 0.11398404836654663
339 of 468 | Loss: 0.11121593415737152
340 of 468 | Loss: 0.11165416240692139
341 of 468 | Loss: 0.10595937073230743
342 of 468 | Loss: 0.12051990628242493
343 of 468 | Loss: 0.10765016078948975
344 of 468 | Loss: 0.110715851187706
345 of 468 | Loss: 0.10733918845653534
346 of 468 | Loss: 0.10661378502845764
347 of 468 | Loss: 0.11414100974798203
348 of 468 | Loss: 0.11223949491977692
349 of 468 | Loss: 0.11357781291007996
350 of 468 | Loss: 0.11049775779247284
351 of 468 | Loss: 0.10708131641149521
352 of 468 | Loss: 0.11089871823787689
353 of 468 | Loss: 0.1136564239859581
354 of 468 | Loss: 0.1164734810590744
355 of 468 | Loss: 0.11137443780899048
356 of 468 | Loss: 0.11031296849250793
357 of 468 | Loss: 0.10854621976613998
358 of 468 | Loss: 0.10889565199613571
359 of 468 | Loss: 0.10290248692035675
360 of 468 | Loss: 0.10596790164709091
361 of 468 | Loss: 0.10647083818912506
362 of 468 | Loss: 0.11472655832767487
363 of 468 | Loss: 0.11832301318645477
364 of 468 | Loss: 0.12253385782241821
365 of 468 | Loss: 0.12366529554128647
366 of 468 | Loss: 0.11208172887563705
367 of 468 | Loss: 0.11384095996618271
368 of 468 | Loss: 0.11204349994659424
369 of 468 | Loss: 0.11657365411520004
370 of 468 | Loss: 0.10813336074352264
371 of 468 | Loss: 0.10487167537212372
372 of 468 | Loss: 0.1135839968919754
373 of 468 | Loss: 0.10714370012283325
374 of 468 | Loss: 0.1050814837217331
375 of 468 | Loss: 0.10862599313259125
376 of 468 | Loss: 0.12014474719762802
377 of 468 | Loss: 0.11717456579208374
378 of 468 | Loss: 0.11265970766544342
379 of 468 | Loss: 0.11263170093297958
380 of 468 | Loss: 0.11066259443759918
381 of 468 | Loss: 0.11260616779327393
382 of 468 | Loss: 0.11685150861740112
383 of 468 | Loss: 0.11780082434415817
384 of 468 | Loss: 0.1202663779258728
385 of 468 | Loss: 0.10853876173496246
386 of 468 | Loss: 0.11127521097660065
387 of 468 | Loss: 0.1170237809419632
388 of 468 | Loss: 0.11511795222759247
389 of 468 | Loss: 0.1075139045715332
390 of 468 | Loss: 0.11550655215978622
391 of 468 | Loss: 0.11827405542135239
392 of 468 | Loss: 0.118816077709198
393 of 468 | Loss: 0.1158415898680687
394 of 468 | Loss: 0.11481420695781708
395 of 468 | Loss: 0.11224188655614853
396 of 468 | Loss: 0.12327643483877182
397 of 468 | Loss: 0.122967928647995
398 of 468 | Loss: 0.11191798746585846
399 of 468 | Loss: 0.1110629066824913
400 of 468 | Loss: 0.11773114651441574
401 of 468 | Loss: 0.12494372576475143
402 of 468 | Loss: 0.11154817789793015
403 of 468 | Loss: 0.1135183721780777
404 of 468 | Loss: 0.11224144697189331
405 of 468 | Loss: 0.11454179137945175
406 of 468 | Loss: 0.10673632472753525
407 of 468 | Loss: 0.11563855409622192
408 of 468 | Loss: 0.12262555211782455
409 of 468 | Loss: 0.1103634387254715
410 of 468 | Loss: 0.11767330765724182
411 of 468 | Loss: 0.11304040998220444
412 of 468 | Loss: 0.11484052985906601
413 of 468 | Loss: 0.10415703058242798
414 of 468 | Loss: 0.10820337384939194
415 of 468 | Loss: 0.12592199444770813
416 of 468 | Loss: 0.12018783390522003
417 of 468 | Loss: 0.10816401243209839
418 of 468 | Loss: 0.12349176406860352
419 of 468 | Loss: 0.1178039014339447
420 of 468 | Loss: 0.11168591678142548
421 of 468 | Loss: 0.11673830449581146
422 of 468 | Loss: 0.11145654320716858
423 of 468 | Loss: 0.11369724571704865
424 of 468 | Loss: 0.1229754090309143
425 of 468 | Loss: 0.11935141682624817
426 of 468 | Loss: 0.1143459677696228
427 of 468 | Loss: 0.11927153170108795
428 of 468 | Loss: 0.11006661504507065
429 of 468 | Loss: 0.11883576959371567
430 of 468 | Loss: 0.11906073987483978
431 of 468 | Loss: 0.11309628188610077
432 of 468 | Loss: 0.1097535490989685
433 of 468 | Loss: 0.12130989879369736
434 of 468 | Loss: 0.11791926622390747
435 of 468 | Loss: 0.11642100661993027
436 of 468 | Loss: 0.11063756793737411
437 of 468 | Loss: 0.10688436031341553
438 of 468 | Loss: 0.11979061365127563
439 of 468 | Loss: 0.11361845582723618
440 of 468 | Loss: 0.11708979308605194
441 of 468 | Loss: 0.10710865259170532
442 of 468 | Loss: 0.1019841656088829
443 of 468 | Loss: 0.10705135762691498
444 of 468 | Loss: 0.11382119357585907
445 of 468 | Loss: 0.11101333796977997
446 of 468 | Loss: 0.12309148907661438
447 of 468 | Loss: 0.12162284553050995
448 of 468 | Loss: 0.11456239223480225
449 of 468 | Loss: 0.11066090315580368
450 of 468 | Loss: 0.1131947860121727
451 of 468 | Loss: 0.10778152197599411
452 of 468 | Loss: 0.10742982476949692
453 of 468 | Loss: 0.12163275480270386
454 of 468 | Loss: 0.10448746383190155
455 of 468 | Loss: 0.1101146787405014
456 of 468 | Loss: 0.1077422946691513
457 of 468 | Loss: 0.11140110343694687
458 of 468 | Loss: 0.11014633625745773
459 of 468 | Loss: 0.11150777339935303
460 of 468 | Loss: 0.10780493915081024
461 of 468 | Loss: 0.10683378577232361
462 of 468 | Loss: 0.1174807995557785
463 of 468 | Loss: 0.10864292085170746
464 of 468 | Loss: 0.1071726530790329
465 of 468 | Loss: 0.10920248925685883
466 of 468 | Loss: 0.10948151350021362
467 of 468 | Loss: 0.11537344753742218
0 of 468 | Loss: 0.117405466735363
1 of 468 | Loss: 0.1296054720878601
2 of 468 | Loss: 0.11495862901210785
3 of 468 | Loss: 0.11949654668569565
4 of 468 | Loss: 0.11178672313690186
5 of 468 | Loss: 0.10922848433256149
6 of 468 | Loss: 0.10842126607894897
7 of 468 | Loss: 0.11779557168483734
8 of 468 | Loss: 0.11384063959121704
9 of 468 | Loss: 0.10846873372793198
10 of 468 | Loss: 0.1150432825088501
11 of 468 | Loss: 0.11520445346832275
12 of 468 | Loss: 0.10900242626667023
13 of 468 | Loss: 0.1070605143904686
14 of 468 | Loss: 0.11238478124141693
15 of 468 | Loss: 0.11270694434642792
16 of 468 | Loss: 0.10976135730743408
17 of 468 | Loss: 0.11174613237380981
18 of 468 | Loss: 0.11021383851766586
19 of 468 | Loss: 0.13145214319229126
20 of 468 | Loss: 0.10668358206748962
21 of 468 | Loss: 0.11048944294452667
22 of 468 | Loss: 0.10809507220983505
23 of 468 | Loss: 0.12149175256490707
24 of 468 | Loss: 0.11670031398534775
25 of 468 | Loss: 0.11618169397115707
26 of 468 | Loss: 0.11442875862121582
27 of 468 | Loss: 0.10325978696346283
28 of 468 | Loss: 0.11300110816955566
29 of 468 | Loss: 0.11661271750926971
30 of 468 | Loss: 0.11626414954662323
31 of 468 | Loss: 0.1086544319987297
32 of 468 | Loss: 0.10524728149175644
33 of 468 | Loss: 0.10653968900442123
34 of 468 | Loss: 0.11142653226852417
35 of 468 | Loss: 0.11326088756322861
36 of 468 | Loss: 0.11904650926589966
37 of 468 | Loss: 0.12026606500148773
38 of 468 | Loss: 0.10863339155912399
39 of 468 | Loss: 0.11191769689321518
40 of 468 | Loss: 0.11070253700017929
41 of 468 | Loss: 0.11325390636920929
42 of 468 | Loss: 0.10986217111349106
43 of 468 | Loss: 0.11031316220760345
44 of 468 | Loss: 0.11619677394628525
45 of 468 | Loss: 0.10754527896642685
46 of 468 | Loss: 0.1136637032032013
47 of 468 | Loss: 0.1125350221991539
48 of 468 | Loss: 0.11827205866575241
49 of 468 | Loss: 0.13315607607364655
50 of 468 | Loss: 0.12367849797010422
51 of 468 | Loss: 0.11683007329702377
52 of 468 | Loss: 0.12188448756933212
53 of 468 | Loss: 0.11967378109693527
54 of 468 | Loss: 0.10984712839126587
55 of 468 | Loss: 0.11355825513601303
56 of 468 | Loss: 0.11729297041893005
57 of 468 | Loss: 0.11997078359127045
58 of 468 | Loss: 0.11569027602672577
59 of 468 | Loss: 0.11297819018363953
60 of 468 | Loss: 0.1038132756948471
61 of 468 | Loss: 0.10993596166372299
62 of 468 | Loss: 0.12025582045316696
63 of 468 | Loss: 0.11102762073278427
64 of 468 | Loss: 0.12507039308547974
65 of 468 | Loss: 0.11865171790122986
66 of 468 | Loss: 0.11771868169307709
67 of 468 | Loss: 0.11453254520893097
68 of 468 | Loss: 0.11262782663106918
69 of 468 | Loss: 0.11529575288295746
70 of 468 | Loss: 0.10940182209014893
71 of 468 | Loss: 0.10930758714675903
72 of 468 | Loss: 0.10513483732938766
73 of 468 | Loss: 0.11091648042201996
74 of 468 | Loss: 0.11389388889074326
75 of 468 | Loss: 0.11159084737300873
76 of 468 | Loss: 0.11276823282241821
77 of 468 | Loss: 0.10838575661182404
78 of 468 | Loss: 0.12054779380559921
79 of 468 | Loss: 0.11181993782520294
80 of 468 | Loss: 0.11296437680721283
81 of 468 | Loss: 0.11932774633169174
82 of 468 | Loss: 0.10852780938148499
83 of 468 | Loss: 0.11802437901496887
84 of 468 | Loss: 0.1112813800573349
85 of 468 | Loss: 0.11506900191307068
86 of 468 | Loss: 0.11198946088552475
87 of 468 | Loss: 0.10939334332942963
88 of 468 | Loss: 0.11383701860904694
89 of 468 | Loss: 0.11294505000114441
90 of 468 | Loss: 0.11477679014205933
91 of 468 | Loss: 0.11048273742198944
92 of 468 | Loss: 0.10319162905216217
93 of 468 | Loss: 0.11480328440666199
94 of 468 | Loss: 0.11289821565151215
95 of 468 | Loss: 0.11204477399587631
96 of 468 | Loss: 0.10624140501022339
97 of 468 | Loss: 0.10782089829444885
98 of 468 | Loss: 0.11459080874919891
99 of 468 | Loss: 0.10636326670646667
100 of 468 | Loss: 0.11267629265785217
101 of 468 | Loss: 0.10957060754299164
102 of 468 | Loss: 0.10950358957052231
103 of 468 | Loss: 0.113462895154953
104 of 468 | Loss: 0.11525619029998779
105 of 468 | Loss: 0.11312717199325562
106 of 468 | Loss: 0.1269644796848297
107 of 468 | Loss: 0.10675749182701111
108 of 468 | Loss: 0.12219732999801636
109 of 468 | Loss: 0.11329750716686249
110 of 468 | Loss: 0.11584802716970444
111 of 468 | Loss: 0.11512403190135956
112 of 468 | Loss: 0.11599312722682953
113 of 468 | Loss: 0.10267182439565659
114 of 468 | Loss: 0.11007116734981537
115 of 468 | Loss: 0.11291868984699249
116 of 468 | Loss: 0.1149890348315239
117 of 468 | Loss: 0.11282362043857574
118 of 468 | Loss: 0.12350203841924667
119 of 468 | Loss: 0.1178160309791565
120 of 468 | Loss: 0.11676397174596786
121 of 468 | Loss: 0.1122768372297287
122 of 468 | Loss: 0.10862889140844345
123 of 468 | Loss: 0.11234994232654572
124 of 468 | Loss: 0.10927528142929077
125 of 468 | Loss: 0.11058440059423447
126 of 468 | Loss: 0.11527727544307709
127 of 468 | Loss: 0.1233554482460022
128 of 468 | Loss: 0.11343380808830261
129 of 468 | Loss: 0.1164797842502594
130 of 468 | Loss: 0.11119725555181503
131 of 468 | Loss: 0.11369982361793518
132 of 468 | Loss: 0.10304516553878784
133 of 468 | Loss: 0.12934687733650208
134 of 468 | Loss: 0.11571389436721802
135 of 468 | Loss: 0.1135069876909256
136 of 468 | Loss: 0.1161210760474205
137 of 468 | Loss: 0.11350210011005402
138 of 468 | Loss: 0.11658911406993866
139 of 468 | Loss: 0.10684679448604584
140 of 468 | Loss: 0.11232822388410568
141 of 468 | Loss: 0.10740961879491806
142 of 468 | Loss: 0.11141958087682724
143 of 468 | Loss: 0.12744693458080292
144 of 468 | Loss: 0.11870084702968597
145 of 468 | Loss: 0.11015656590461731
146 of 468 | Loss: 0.1039816364645958
147 of 468 | Loss: 0.11904901266098022
148 of 468 | Loss: 0.10914978384971619
149 of 468 | Loss: 0.1133800745010376
150 of 468 | Loss: 0.1098254919052124
151 of 468 | Loss: 0.10485147684812546
152 of 468 | Loss: 0.1173645481467247
153 of 468 | Loss: 0.11620013415813446
154 of 468 | Loss: 0.10776834189891815
155 of 468 | Loss: 0.10791158676147461
156 of 468 | Loss: 0.1107744425535202
157 of 468 | Loss: 0.10882075875997543
158 of 468 | Loss: 0.11373391002416611
159 of 468 | Loss: 0.12015029042959213
160 of 468 | Loss: 0.1182384192943573
161 of 468 | Loss: 0.1125079095363617
162 of 468 | Loss: 0.11223050206899643
163 of 468 | Loss: 0.10867805778980255
164 of 468 | Loss: 0.10810410976409912
165 of 468 | Loss: 0.11027206480503082
166 of 468 | Loss: 0.11256162822246552
167 of 468 | Loss: 0.11912207305431366
168 of 468 | Loss: 0.11250753700733185
169 of 468 | Loss: 0.10815318673849106
170 of 468 | Loss: 0.1127266138792038
171 of 468 | Loss: 0.11573561280965805
172 of 468 | Loss: 0.1042492613196373
173 of 468 | Loss: 0.1069687008857727
174 of 468 | Loss: 0.11015082895755768
175 of 468 | Loss: 0.10999540984630585
176 of 468 | Loss: 0.10871011018753052
177 of 468 | Loss: 0.1124691516160965
178 of 468 | Loss: 0.1176786869764328
179 of 468 | Loss: 0.108517587184906
180 of 468 | Loss: 0.12196995317935944
181 of 468 | Loss: 0.11045574396848679
182 of 468 | Loss: 0.10671935975551605
183 of 468 | Loss: 0.10794433951377869
184 of 468 | Loss: 0.10026869177818298
185 of 468 | Loss: 0.11880742013454437
186 of 468 | Loss: 0.10692110657691956
187 of 468 | Loss: 0.10916423797607422
188 of 468 | Loss: 0.10807855427265167
189 of 468 | Loss: 0.12164092063903809
190 of 468 | Loss: 0.11451858282089233
191 of 468 | Loss: 0.10716696828603745
192 of 468 | Loss: 0.1170063465833664
193 of 468 | Loss: 0.10962776839733124
194 of 468 | Loss: 0.10707615315914154
195 of 468 | Loss: 0.10839103162288666
196 of 468 | Loss: 0.10995589196681976
197 of 468 | Loss: 0.1068771705031395
198 of 468 | Loss: 0.11287751793861389
199 of 468 | Loss: 0.10720108449459076
200 of 468 | Loss: 0.10880279541015625
201 of 468 | Loss: 0.11300037801265717
202 of 468 | Loss: 0.11021840572357178
203 of 468 | Loss: 0.1110663041472435
204 of 468 | Loss: 0.10272380709648132
205 of 468 | Loss: 0.106928750872612
206 of 468 | Loss: 0.11533325910568237
207 of 468 | Loss: 0.10809354484081268
208 of 468 | Loss: 0.10411195456981659
209 of 468 | Loss: 0.1154441237449646
210 of 468 | Loss: 0.10772754997015
211 of 468 | Loss: 0.12310317158699036
212 of 468 | Loss: 0.1041714996099472
213 of 468 | Loss: 0.1152205690741539
214 of 468 | Loss: 0.1070026159286499
215 of 468 | Loss: 0.11191113293170929
216 of 468 | Loss: 0.11607752740383148
217 of 468 | Loss: 0.1080658882856369
218 of 468 | Loss: 0.11503686755895615
219 of 468 | Loss: 0.12109758704900742
220 of 468 | Loss: 0.12735196948051453
221 of 468 | Loss: 0.11507036536931992
222 of 468 | Loss: 0.1042209193110466
223 of 468 | Loss: 0.10835975408554077
224 of 468 | Loss: 0.10951733589172363
225 of 468 | Loss: 0.11053304374217987
226 of 468 | Loss: 0.1101612076163292
227 of 468 | Loss: 0.10892100632190704
228 of 468 | Loss: 0.11755992472171783
229 of 468 | Loss: 0.10841554403305054
230 of 468 | Loss: 0.11331824958324432
231 of 468 | Loss: 0.11406618356704712
232 of 468 | Loss: 0.11323653161525726
233 of 468 | Loss: 0.11009769141674042
234 of 468 | Loss: 0.10828491300344467
235 of 468 | Loss: 0.1254085898399353
236 of 468 | Loss: 0.11031530797481537
237 of 468 | Loss: 0.10360541194677353
238 of 468 | Loss: 0.10799982398748398
239 of 468 | Loss: 0.10087551921606064
240 of 468 | Loss: 0.11332061141729355
241 of 468 | Loss: 0.10951976478099823
242 of 468 | Loss: 0.10731681436300278
243 of 468 | Loss: 0.11104454100131989
244 of 468 | Loss: 0.10966097563505173
245 of 468 | Loss: 0.10769607871770859
246 of 468 | Loss: 0.11168865859508514
247 of 468 | Loss: 0.1073485016822815
248 of 468 | Loss: 0.11253028362989426
249 of 468 | Loss: 0.11296232044696808
250 of 468 | Loss: 0.10796378552913666
251 of 468 | Loss: 0.11325432360172272
252 of 468 | Loss: 0.1050310879945755
253 of 468 | Loss: 0.11236314475536346
254 of 468 | Loss: 0.10377144813537598
255 of 468 | Loss: 0.11478108167648315
256 of 468 | Loss: 0.1133546456694603
257 of 468 | Loss: 0.11196430027484894
258 of 468 | Loss: 0.11883680522441864
259 of 468 | Loss: 0.11538472026586533
260 of 468 | Loss: 0.10928090661764145
261 of 468 | Loss: 0.11891007423400879
262 of 468 | Loss: 0.11463189125061035
263 of 468 | Loss: 0.1080576628446579
264 of 468 | Loss: 0.11122265458106995
265 of 468 | Loss: 0.10621746629476547
266 of 468 | Loss: 0.1062479242682457
267 of 468 | Loss: 0.10548055171966553
268 of 468 | Loss: 0.12195734679698944
269 of 468 | Loss: 0.1258268654346466
270 of 468 | Loss: 0.11418342590332031
271 of 468 | Loss: 0.11250593513250351
272 of 468 | Loss: 0.11342896521091461
273 of 468 | Loss: 0.10860656946897507
274 of 468 | Loss: 0.11751680076122284
275 of 468 | Loss: 0.11409668624401093
276 of 468 | Loss: 0.11718067526817322
277 of 468 | Loss: 0.1116863489151001
278 of 468 | Loss: 0.10990023612976074
279 of 468 | Loss: 0.11094745993614197
280 of 468 | Loss: 0.11819775402545929
281 of 468 | Loss: 0.10318623483181
282 of 468 | Loss: 0.11000817269086838
283 of 468 | Loss: 0.11580231040716171
284 of 468 | Loss: 0.1123533844947815
285 of 468 | Loss: 0.11921592056751251
286 of 468 | Loss: 0.10630141198635101
287 of 468 | Loss: 0.1081211119890213
288 of 468 | Loss: 0.11123500764369965
289 of 468 | Loss: 0.120740607380867
290 of 468 | Loss: 0.1093018501996994
291 of 468 | Loss: 0.11418955773115158
292 of 468 | Loss: 0.11232736706733704
293 of 468 | Loss: 0.10432537645101547
294 of 468 | Loss: 0.11444702744483948
295 of 468 | Loss: 0.109306201338768
296 of 468 | Loss: 0.10961566865444183
297 of 468 | Loss: 0.10449302196502686
298 of 468 | Loss: 0.10797272622585297
299 of 468 | Loss: 0.12209796905517578
300 of 468 | Loss: 0.10706742107868195
301 of 468 | Loss: 0.13120809197425842
302 of 468 | Loss: 0.10961030423641205
303 of 468 | Loss: 0.10652365535497665
304 of 468 | Loss: 0.11149346083402634
305 of 468 | Loss: 0.11471062153577805
306 of 468 | Loss: 0.1247493326663971
307 of 468 | Loss: 0.11068546772003174
308 of 468 | Loss: 0.10580500960350037
309 of 468 | Loss: 0.103814035654068
310 of 468 | Loss: 0.10506634414196014
311 of 468 | Loss: 0.11086249351501465
312 of 468 | Loss: 0.11437922716140747
313 of 468 | Loss: 0.11070256680250168
314 of 468 | Loss: 0.10245354473590851
315 of 468 | Loss: 0.11725740879774094
316 of 468 | Loss: 0.11201074719429016
317 of 468 | Loss: 0.12618713080883026
318 of 468 | Loss: 0.11338096857070923
319 of 468 | Loss: 0.11939053982496262
320 of 468 | Loss: 0.10742449760437012
321 of 468 | Loss: 0.11002816259860992
322 of 468 | Loss: 0.10774031281471252
323 of 468 | Loss: 0.11460193246603012
324 of 468 | Loss: 0.11504912376403809
325 of 468 | Loss: 0.10947847366333008
326 of 468 | Loss: 0.11218385398387909
327 of 468 | Loss: 0.10182581841945648
328 of 468 | Loss: 0.10322954505681992
329 of 468 | Loss: 0.1148395985364914
330 of 468 | Loss: 0.11484672874212265
331 of 468 | Loss: 0.11134195327758789
332 of 468 | Loss: 0.10990991443395615
333 of 468 | Loss: 0.10356639325618744
334 of 468 | Loss: 0.129001647233963
335 of 468 | Loss: 0.11232072114944458
336 of 468 | Loss: 0.10977926105260849
337 of 468 | Loss: 0.10152626037597656
338 of 468 | Loss: 0.11768808215856552
339 of 468 | Loss: 0.10931721329689026
340 of 468 | Loss: 0.10512018203735352
341 of 468 | Loss: 0.1064918264746666
342 of 468 | Loss: 0.10191922634840012
343 of 468 | Loss: 0.09892646968364716
344 of 468 | Loss: 0.11642152070999146
345 of 468 | Loss: 0.1055077612400055
346 of 468 | Loss: 0.10275569558143616
347 of 468 | Loss: 0.10395011305809021
348 of 468 | Loss: 0.10603266954421997
349 of 468 | Loss: 0.11028969287872314
350 of 468 | Loss: 0.10239064693450928
351 of 468 | Loss: 0.10585227608680725
352 of 468 | Loss: 0.11408600211143494
353 of 468 | Loss: 0.1042504757642746
354 of 468 | Loss: 0.11184552311897278
355 of 468 | Loss: 0.10454267263412476
356 of 468 | Loss: 0.10216175019741058
357 of 468 | Loss: 0.1058434471487999
358 of 468 | Loss: 0.10266359895467758
359 of 468 | Loss: 0.10265740007162094
360 of 468 | Loss: 0.11434191465377808
361 of 468 | Loss: 0.11584093421697617
362 of 468 | Loss: 0.10410230606794357
363 of 468 | Loss: 0.1143258661031723
364 of 468 | Loss: 0.10540502518415451
365 of 468 | Loss: 0.10172202438116074
366 of 468 | Loss: 0.11360447853803635
367 of 468 | Loss: 0.11751343309879303
368 of 468 | Loss: 0.11117544025182724
369 of 468 | Loss: 0.11741967499256134
370 of 468 | Loss: 0.1199992224574089
371 of 468 | Loss: 0.10758805274963379
372 of 468 | Loss: 0.11835978925228119
373 of 468 | Loss: 0.11243771016597748
374 of 468 | Loss: 0.10775776207447052
375 of 468 | Loss: 0.10925250500440598
376 of 468 | Loss: 0.11110055446624756
377 of 468 | Loss: 0.10737404227256775
378 of 468 | Loss: 0.10656266659498215
379 of 468 | Loss: 0.11859951913356781
380 of 468 | Loss: 0.1154504269361496
381 of 468 | Loss: 0.10943756997585297
382 of 468 | Loss: 0.10289480537176132
383 of 468 | Loss: 0.11074601858854294
384 of 468 | Loss: 0.1067940890789032
385 of 468 | Loss: 0.10244327783584595
386 of 468 | Loss: 0.1082426905632019
387 of 468 | Loss: 0.10793973505496979
388 of 468 | Loss: 0.11174647510051727
389 of 468 | Loss: 0.11152026057243347
390 of 468 | Loss: 0.10994204133749008
391 of 468 | Loss: 0.10729425400495529
392 of 468 | Loss: 0.10366328060626984
393 of 468 | Loss: 0.09833433479070663
394 of 468 | Loss: 0.1032806858420372
395 of 468 | Loss: 0.10790733993053436
396 of 468 | Loss: 0.10205980390310287
397 of 468 | Loss: 0.10326804220676422
398 of 468 | Loss: 0.10256743431091309
399 of 468 | Loss: 0.11958285421133041
400 of 468 | Loss: 0.11704704165458679
401 of 468 | Loss: 0.10446575284004211
402 of 468 | Loss: 0.10905840247869492
403 of 468 | Loss: 0.10730767250061035
404 of 468 | Loss: 0.10974004119634628
405 of 468 | Loss: 0.11362257599830627
406 of 468 | Loss: 0.10879695415496826
407 of 468 | Loss: 0.10899433493614197
408 of 468 | Loss: 0.10907153785228729
409 of 468 | Loss: 0.10764865577220917
410 of 468 | Loss: 0.10454918444156647
411 of 468 | Loss: 0.1043725460767746
412 of 468 | Loss: 0.1078295037150383
413 of 468 | Loss: 0.11532934755086899
414 of 468 | Loss: 0.10278809070587158
415 of 468 | Loss: 0.12008889019489288
416 of 468 | Loss: 0.10881601274013519
417 of 468 | Loss: 0.11225913465023041
418 of 468 | Loss: 0.11545871198177338
419 of 468 | Loss: 0.11129982769489288
420 of 468 | Loss: 0.10548500716686249
421 of 468 | Loss: 0.10545699298381805
422 of 468 | Loss: 0.1075010746717453
423 of 468 | Loss: 0.10716643929481506
424 of 468 | Loss: 0.11109380424022675
425 of 468 | Loss: 0.10576736927032471
426 of 468 | Loss: 0.10771384090185165
427 of 468 | Loss: 0.10557689517736435
428 of 468 | Loss: 0.1217048391699791
429 of 468 | Loss: 0.10762016475200653
430 of 468 | Loss: 0.110072061419487
431 of 468 | Loss: 0.10279572010040283
432 of 468 | Loss: 0.1135350689291954
433 of 468 | Loss: 0.1099579930305481
434 of 468 | Loss: 0.10499340295791626
435 of 468 | Loss: 0.10218217223882675
436 of 468 | Loss: 0.1144358366727829
437 of 468 | Loss: 0.10354327410459518
438 of 468 | Loss: 0.10582946985960007
439 of 468 | Loss: 0.1130172610282898
440 of 468 | Loss: 0.10993236303329468
441 of 468 | Loss: 0.10900663584470749
442 of 468 | Loss: 0.11161043494939804
443 of 468 | Loss: 0.1102951169013977
444 of 468 | Loss: 0.11061640828847885
445 of 468 | Loss: 0.10726761817932129
446 of 468 | Loss: 0.11341618746519089
447 of 468 | Loss: 0.11880066990852356
448 of 468 | Loss: 0.10912960767745972
449 of 468 | Loss: 0.10795831680297852
450 of 468 | Loss: 0.11045120656490326
451 of 468 | Loss: 0.10258777439594269
452 of 468 | Loss: 0.10186853259801865
453 of 468 | Loss: 0.10796169936656952
454 of 468 | Loss: 0.10746997594833374
455 of 468 | Loss: 0.10835935920476913
456 of 468 | Loss: 0.11450517177581787
457 of 468 | Loss: 0.11103981733322144
458 of 468 | Loss: 0.10882952064275742
459 of 468 | Loss: 0.1184929832816124
460 of 468 | Loss: 0.1055821105837822
461 of 468 | Loss: 0.1075313612818718
462 of 468 | Loss: 0.10658513009548187
463 of 468 | Loss: 0.12353544682264328
464 of 468 | Loss: 0.1081971824169159
465 of 468 | Loss: 0.10944890975952148
466 of 468 | Loss: 0.10906131565570831
467 of 468 | Loss: 0.1094997450709343
0 of 468 | Loss: 0.10972218215465546
1 of 468 | Loss: 0.10422039031982422
2 of 468 | Loss: 0.10917838662862778
3 of 468 | Loss: 0.10594312846660614
4 of 468 | Loss: 0.10464674234390259
5 of 468 | Loss: 0.10049277544021606
6 of 468 | Loss: 0.1030663251876831
7 of 468 | Loss: 0.11769120395183563
8 of 468 | Loss: 0.11165717244148254
9 of 468 | Loss: 0.11380571126937866
10 of 468 | Loss: 0.1105603575706482
11 of 468 | Loss: 0.10767914354801178
12 of 468 | Loss: 0.106979601085186
13 of 468 | Loss: 0.11506277322769165
14 of 468 | Loss: 0.11909618228673935
15 of 468 | Loss: 0.11381024122238159
16 of 468 | Loss: 0.10568724572658539
17 of 468 | Loss: 0.11555775254964828
18 of 468 | Loss: 0.11267994344234467
19 of 468 | Loss: 0.10297545045614243
20 of 468 | Loss: 0.12037142366170883
21 of 468 | Loss: 0.12227195501327515
22 of 468 | Loss: 0.10995857417583466
23 of 468 | Loss: 0.10836761444807053
